ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
map04913	Ovarian steroidogenesis	false	0	0	0	0	
map04914	Progesterone-mediated oocyte maturation	false	0	0	0	0	
map04915	Estrogen signaling pathway	false	0	0	0	0	
map04916	Melanogenesis	false	0	0	0	0	
map04917	Prolactin signaling pathway	false	0	0	0	0	
map04918	Thyroid hormone synthesis	false	0	0	0	0	
map04919	Thyroid hormone signaling pathway	false	0	0	0	0	
map04920	Adipocytokine signaling pathway	false	0	0	0	0	
map04921	Oxytocin signaling pathway	false	0	0	0	0	
map04922	Glucagon signaling pathway	false	0	0	0	0	
map04923	Regulation of lipolysis in adipocytes	false	0	0	0	0	
map04924	Renin secretion	false	0	0	0	0	
map04925	Aldosterone synthesis and secretion	false	0	0	0	0	
map04926	Relaxin signaling pathway	false	0	0	0	0	
map04927	Cortisol synthesis and secretion	false	0	0	0	0	
map04930	Type II diabetes mellitus	false	0	0	0	0	
map04931	Insulin resistance	false	0	0	0	0	
map04932	Non-alcoholic fatty liver disease (NAFLD)	false	0	0	0	0	
map04933	AGE-RAGE signaling pathway in diabetic complications	false	0	0	0	0	
map04940	Type I diabetes mellitus	false	0	0	0	0	
map04950	Maturity onset diabetes of the young	false	0	0	0	0	
map04960	Aldosterone-regulated sodium reabsorption	false	0	0	0	0	
map04961	Endocrine and other factor-regulated calcium reabsorption	false	0	0	0	0	
map04962	Vasopressin-regulated water reabsorption	false	0	0	0	0	
map04964	Proximal tubule bicarbonate reclamation	false	0	0	0	0	
map04966	Collecting duct acid secretion	false	0	0	0	0	
map04970	Salivary secretion	false	0	0	0	0	
map04971	Gastric acid secretion	false	0	0	0	0	
map04972	Pancreatic secretion	false	0	0	0	0	
map04973	Carbohydrate digestion and absorption	false	0	0	0	0	
map04974	Protein digestion and absorption	false	0	0	0	0	
map04975	Fat digestion and absorption	false	0	0	0	0	
map04976	Bile secretion	false	0	0	0	0	
map04977	Vitamin digestion and absorption	false	0	0	0	0	
map04978	Mineral absorption	false	0	0	0	0	
map04979	Cholesterol metabolism	false	0	0	0	0	
map05010	Alzheimer's disease	false	0	0	0	0	
map05012	Parkinson's disease	false	0	0	0	0	
map05014	Amyotrophic lateral sclerosis (ALS)	false	0	0	0	0	
map05016	Huntington's disease	false	0	0	0	0	
map05020	Prion diseases	false	0	0	0	0	
map05030	Cocaine addiction	false	0	0	0	0	
map05031	Amphetamine addiction	false	0	0	0	0	
map05032	Morphine addiction	false	0	0	0	0	
map05033	Nicotine addiction	false	0	0	0	0	
map05034	Alcoholism	false	0	0	0	0	
map05100	Bacterial invasion of epithelial cells	false	0	0	0	0	
map05110	Vibrio cholerae infection	false	0	0	0	0	
map05111	Biofilm formation - Vibrio cholerae	false	0	0	0	0	
map05120	Epithelial cell signaling in Helicobacter pylori infection	false	0	0	0	0	
map05130	Pathogenic Escherichia coli infection	false	0	0	0	0	
map05131	Shigellosis	false	0	0	0	0	
map05132	Salmonella infection	false	0	0	0	0	
map05133	Pertussis	false	0	0	0	0	
map05134	Legionellosis	false	0	0	0	0	
map05140	Leishmaniasis	false	0	0	0	0	
map05142	Chagas disease (American trypanosomiasis)	false	0	0	0	0	
map05143	African trypanosomiasis	false	0	0	0	0	
map05144	Malaria	false	0	0	0	0	
map05145	Toxoplasmosis	false	0	0	0	0	
map05146	Amoebiasis	false	0	0	0	0	
map05150	Staphylococcus aureus infection	false	0	0	0	0	
map05152	Tuberculosis	false	0	0	0	0	
map05160	Hepatitis C	false	0	0	0	0	
map05161	Hepatitis B	false	0	0	0	0	
map05162	Measles	false	0	0	0	0	
map05164	Influenza A	false	0	0	0	0	
map05165	Human papillomavirus infection	false	0	1	0	0	
map05166	HTLV-I infection	false	0	0	0	0	
map05167	Kaposi's sarcoma-associated herpesvirus infection	false	0	0	0	0	
map05168	Herpes simplex infection	false	0	0	0	0	
map05169	Epstein-Barr virus infection	false	0	0	0	0	
map05200	Pathways in cancer	false	0	0	0	0	
map05202	Transcriptional misregulation in cancer	false	0	0	0	0	
map05203	Viral carcinogenesis	false	0	0	0	0	
map05204	Chemical carcinogenesis	false	0	0	0	0	
map05205	Proteoglycans in cancer	false	0	0	0	0	
map05206	MicroRNAs in cancer	false	0	0	0	0	
map05210	Colorectal cancer	false	0	0	0	0	
map05211	Renal cell carcinoma	false	0	0	0	0	
map05212	Pancreatic cancer	false	0	0	0	0	
map05213	Endometrial cancer	false	0	0	0	0	
map05214	Glioma	false	0	0	0	0	
map05215	Prostate cancer	false	0	0	0	0	
map05216	Thyroid cancer	false	0	0	0	0	
map05217	Basal cell carcinoma	false	0	0	0	0	
map05218	Melanoma	false	0	0	0	0	
map05219	Bladder cancer	false	0	0	0	0	
map05220	Chronic myeloid leukemia	false	0	0	0	0	
map05221	Acute myeloid leukemia	false	0	0	0	0	
map05222	Small cell lung cancer	false	0	0	0	0	
map05223	Non-small cell lung cancer	false	0	0	0	0	
map05224	Breast cancer	false	0	0	0	0	
map05225	Hepatocellular carcinoma	false	0	0	0	0	
map05226	Gastric cancer	false	0	0	0	0	
map05230	Central carbon metabolism in cancer	false	0	0	0	0	
map05231	Choline metabolism in cancer	false	0	0	0	0	
map05310	Asthma	false	0	0	0	0	
map05320	Autoimmune thyroid disease	false	0	0	0	0	
map05321	Inflammatory bowel disease (IBD)	false	0	0	0	0	
map05322	Systemic lupus erythematosus	false	0	0	0	0	
map05323	Rheumatoid arthritis	false	0	0	0	0	
map05330	Allograft rejection	false	0	0	0	0	
map05332	Graft-versus-host disease	false	0	0	0	0	
map05340	Primary immunodeficiency	false	0	0	0	0	
map05410	Hypertrophic cardiomyopathy (HCM)	false	0	0	0	0	
map05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	false	0	0	0	0	
map05414	Dilated cardiomyopathy (DCM)	false	0	0	0	0	
map05416	Viral myocarditis	false	0	0	0	0	
map05418	Fluid shear stress and atherosclerosis	false	0	0	0	0	
map07011	Penicillins	false	0	0	0	0	
map07012	Cephalosporins - parenteral agents	false	0	0	0	0	
map07013	Cephalosporins - oral agents	false	0	0	0	0	
map07014	Quinolones	false	0	0	0	0	
map07015	Local analgesics	false	0	0	0	0	
map07016	Sulfonamide derivatives - sulfa drugs	false	0	0	0	0	
map07017	Sulfonamide derivatives - diuretics	false	0	0	0	0	
map07018	Sulfonamide derivatives - hypoglycemic agents	false	0	0	0	0	
map07019	Tetracyclines	false	0	0	0	0	
map07020	Macrolides and ketolides	false	0	0	0	0	
map07021	Aminoglycosides	false	0	0	0	0	
map07023	Rifamycins	false	0	0	0	0	
map07024	HMG-CoA reductase inhibitors	false	0	0	0	0	
map07025	Quinolines	false	0	0	0	0	
map07026	Antifungal agents	false	0	0	0	0	
map07027	Antidepressants	false	0	0	0	0	
map07028	Antipsychotics	false	0	0	0	0	
map07029	Antipsychotics - phenothiazines	false	0	0	0	0	
map07030	Anxiolytics	false	0	0	0	0	
map07031	Antipsychotics - butyrophenones	false	0	0	0	0	
map07032	Hypnotics	false	0	0	0	0	
map07033	Anticonvulsants	false	0	0	0	0	
map07034	Eicosanoids	false	0	0	0	0	
map07035	Prostaglandins	false	0	0	0	0	
map07036	Calcium channel blocking drugs	false	0	0	0	0	
map07037	Antiarrhythmic drugs	false	0	0	0	0	
map07038	Antiulcer drugs	false	0	0	0	0	
map07039	Opioid analgesics	false	0	0	0	0	
map07040	Antineoplastics - alkylating agents	false	0	0	0	0	
map07041	Antineoplastics - antimetabolic agents	false	0	0	0	0	
map07042	Antineoplastics - agents from natural products	false	0	0	0	0	
map07043	Antineoplastics - hormones	false	0	0	0	0	
map07044	Antiviral agents	false	0	0	0	0	
map07045	Antineoplastics - protein kinases inhibitors	false	0	0	0	0	
map07046	Immunosuppressive agents	false	0	0	0	0	
map07047	Osteoporosis drugs	false	0	0	0	0	
map07048	Antimigraines	false	0	0	0	0	
map07049	Antithrombosis agents	false	0	0	0	0	
map07050	Antirheumatics - DMARDs and biological agents	false	0	0	0	0	
map07051	Antidiabetics	false	0	0	0	0	
map07052	Antidyslipidemic agents	false	0	0	0	0	
map07053	Anti-HIV agents	false	0	0	0	0	
map07054	Antiglaucoma agents	false	0	0	0	0	
map07055	Sulfonamide derivatives - overview	false	0	0	0	0	
map07056	Agents for Alzheimer-type dementia	false	0	0	0	0	
map07057	Antiparkinsonian agents	false	0	0	0	0	
map07110	Benzoic acid family	false	0	0	0	0	
map07112	1,2-Diphenyl substitution family	false	0	0	0	0	
map07114	Naphthalene family	false	0	0	0	0	
map07117	Benzodiazepine family	false	0	0	0	0	
map07211	Serotonin receptor agonists/antagonists	false	0	0	0	0	
map07212	Histamine H1 receptor antagonists	false	0	0	0	0	
map07213	Dopamine receptor agonists/antagonists	false	0	0	0	0	
map07214	beta-Adrenergic receptor agonists/antagonists	false	0	0	0	0	
map07215	alpha-Adrenergic receptor agonists/antagonists	false	0	0	0	0	
map07216	Catecholamine transferase inhibitors	false	0	0	0	0	
map07217	Renin-angiotensin system inhibitors	false	0	0	0	0	
map07218	HIV protease inhibitors	false	0	0	0	0	
map07219	Cyclooxygenase inhibitors	false	0	0	0	0	
map07220	Cholinergic and anticholinergic drugs	false	0	0	0	0	
map07221	Nicotinic cholinergic receptor antagonists	false	0	0	0	0	
map07222	Peroxisome proliferator-activated receptor (PPAR) agonists	false	0	0	0	0	
map07223	Retinoic acid receptor (RAR) and retinoid X receptor (RXR) agonists/antagonists	false	0	0	0	0	
map07224	Opioid receptor agonists/antagonists	false	0	0	0	0	
map07225	Glucocorticoid and mineralocorticoid receptor agonists/antagonists	false	0	0	0	0	
map07226	Progesterone, androgen and estrogen receptor agonists/antagonists	false	0	0	0	0	
map07227	Histamine H2/H3 receptor agonists/antagonists	false	0	0	0	0	
map07228	Eicosanoid receptor agonists/antagonists	false	0	0	0	0	
map07229	Angiotensin receptor and endothelin receptor antagonists	false	0	0	0	0	
map07230	GABA-A receptor agonists/antagonists	false	0	0	0	0	
map07231	Sodium channel blocking drugs	false	0	0	0	0	
map07232	Potassium channel blocking and opening drugs	false	0	0	0	0	
map07233	Ion transporter inhibitors	false	0	0	0	0	
map07234	Neurotransmitter transporter inhibitors	false	0	0	0	0	
map07235	N-Metyl-D-aspartic acid receptor antagonists	false	0	0	0	0	
seed.pwy1	CBSS-155864.1.peg.3753	true	100	0	0	0	rxn00085 
seed.pwy2	COG0523	false	55	4	0	0	rxn01465 rxn00299 rxn00299 rxn05289 rxn00711 rxn05150 rxn05150 
seed.pwy3	COG0523 and iron	false	0	0	0	0	
seed.pwy4	ECF S-components - Experimental	false	0	1	0	0	
seed.pwy5	Nitric oxide synthase	false	0	0	0	0	
seed.pwy6	tRNA modification position 37	true	100	0	0	0	rxn13784 
seed.pwy7	Creatine and Creatinine Degradation	false	0	0	0	0	
seed.pwy8	L-2-amino-thiazoline-4-carboxylic acid-Lcysteine conversion	true	100	0	0	0	rxn00654 
seed.pwy9	Alanine biosynthesis	true	87	0	0	0	rxn00283 rxn00283 rxn00283 rxn00806 rxn09310 rxn07292 rxn00904 
seed.pwy10	Glycine Biosynthesis	false	25	0	0	0	rxn00692 
seed.pwy11	Glycine and Serine Utilization	false	43	1	0	0	rxn06600 rxn00953 rxn00566 rxn06377 rxn06377 rxn06377 rxn02914 rxn00692 rxn13782 
seed.pwy12	Glycine cleavage system	false	66	0	0	0	rxn06600 rxn01241 rxn06377 rxn06377 rxn06377 rxn00692 
seed.pwy13	Serine Biosynthesis	false	60	0	0	0	rxn02914 rxn02914 rxn00692 
seed.pwy14	Arginine Biosynthesis	true	88	0	0	0	rxn01917 rxn01637 rxn00802 rxn01434 rxn01636 rxn02465 rxn00192 rxn01019 
seed.pwy15	Arginine Biosynthesis extended	true	83	0	0	0	rxn01917 rxn01637 rxn01637 rxn00802 rxn01434 rxn01636 rxn02465 rxn00192 rxn01973 rxn01019 
seed.pwy16	Arginine Deiminase Pathway	false	25	0	0	0	rxn01019 
seed.pwy17	Arginine and Ornithine Degradation	false	43	7	0	0	rxn00858 rxn00183 rxn05164 rxn05164 rxn00467 rxn01019 rxn02944 
seed.pwy18	Cyanophycin Metabolism	true	100	0	0	0	rxn00416 rxn00646 
seed.pwy19	Polyamine Metabolism	false	27	2	0	0	rxn01851 rxn00143 rxn00858 rxn05163 
seed.pwy20	Putrescine utilization pathways	false	75	0	0	0	rxn01851 rxn01204 rxn05126 
seed.pwy21	Urea decomposition	false	11	1	0	0	
seed.pwy22	Aminotransferases:Aromatic Pathway and More, A work in progress	false	44	0	0	0	rxn00260 rxn00806 rxn00493 rxn02914 
seed.pwy23	Aromatic amino acid degradation	false	11	1	0	0	rxn03055 
seed.pwy24	Chorismate: Intermediate for synthesis of PAPA antibiotics, PABA, anthranilate, 3-hydroxyanthranilate and more.	false	44	0	0	0	rxn00726 rxn00726 rxn01257 rxn01257 
seed.pwy25	Chorismate Synthesis	false	55	0	0	0	rxn02331 rxn01332 rxn01332 rxn01332 rxn02212 rxn02476 rxn01256 rxn01256 rxn01256 rxn01255 rxn01256 rxn01000 rxn01740 rxn01740 rxn01740 
seed.pwy26	Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate)	false	62	0	0	0	rxn02331 rxn01332 rxn01332 rxn01332 rxn02212 rxn02476 rxn01255 rxn01740 rxn01740 rxn01740 
seed.pwy27	Phenylalanine and Tyrosine Branches from Chorismate	false	35	0	0	0	rxn01256 rxn01256 rxn01000 rxn01256 rxn01000 
seed.pwy28	Phenylalanine synthesis	false	75	0	0	0	rxn00260 rxn01256 rxn01000 
seed.pwy29	Tryptophan catabolism	false	0	0	0	0	
seed.pwy30	Tryptophan synthesis	true	81	0	0	0	rxn00791 rxn00726 rxn00726 rxn02507 rxn01257 rxn01257 rxn03175 rxn00474 rxn00474 
seed.pwy31	Branched-Chain Amino Acid Biosynthesis	false	77	0	0	0	rxn00902 rxn02789 rxn02789 rxn03062 rxn00011 rxn00011 rxn00011 rxn00011 rxn00011 rxn00011 rxn00806 rxn00898 rxn01790 rxn00904 
seed.pwy32	Branched chain amino acid degradation regulons	false	65	0	0	0	rxn03433 rxn00178 rxn00988 rxn01924 rxn00806 rxn01451 rxn02949 rxn00991 rxn00872 rxn02889 rxn02889 rxn01504 rxn00501 
seed.pwy33	HMG CoA Synthesis	true	100	0	0	0	rxn00988 rxn00947 rxn02889 rxn00991 rxn00872 rxn02889 rxn02889 rxn01504 
seed.pwy34	Isoleucine degradation	false	64	0	0	0	rxn01451 rxn00178 rxn00178 rxn00868 rxn01924 rxn00806 rxn00868 rxn01241 rxn02167 rxn01451 rxn01924 
seed.pwy35	Ketoisovalerate oxidoreductase	false	33	0	0	0	rxn00175 
seed.pwy36	Leucine Biosynthesis	true	100	0	0	0	rxn00902 rxn02789 rxn02789 rxn03062 rxn00806 
seed.pwy37	Leucine Degradation and HMG-CoA Metabolism	false	63	0	0	0	rxn01501 rxn00988 rxn02889 rxn01924 rxn00806 rxn01241 rxn01241 rxn00991 rxn00872 rxn02889 rxn02889 rxn01504 
seed.pwy38	Valine degradation	false	55	0	0	0	rxn01451 rxn03433 rxn01924 rxn00806 rxn00868 rxn01241 rxn02167 rxn02949 rxn00501 rxn01924 
seed.pwy39	Glutamate dehydrogenases	false	75	0	0	0	rxn00182 rxn00182 rxn00182 
seed.pwy40	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	false	75	0	0	0	rxn00416 rxn00260 rxn00347 rxn12822 rxn00085 rxn00085 rxn00187 rxn00187 rxn00187 rxn00187 rxn00187 rxn00182 rxn00182 rxn00182 rxn00187 
seed.pwy41	Glutamine synthetases	true	100	0	0	0	rxn00187 rxn00187 rxn00187 rxn00187 rxn00187 
seed.pwy42	Poly-gamma-glutamate biosynthesis	false	50	0	0	0	rxn00350 
seed.pwy43	Histidine Biosynthesis	false	66	0	0	0	rxn00789 rxn00789 rxn00789 rxn00838 rxn00863 rxn00493 rxn13782 rxn03135 rxn02473 rxn03175 
seed.pwy44	Histidine Degradation	false	0	0	0	0	
seed.pwy45	Cysteine Biosynthesis	false	29	0	0	0	rxn00953 rxn00566 rxn00649 rxn00649 rxn05153 
seed.pwy46	Lysine Biosynthesis DAP Pathway	false	64	0	0	0	rxn03031 rxn01643 rxn00337 rxn00313 rxn01974 rxn01974 rxn02928 rxn01644 rxn03087 rxn03087 rxn01973 
seed.pwy47	Lysine biosynthesis AAA pathway 2	false	13	1	0	0	rxn00202 
seed.pwy48	Lysine degradation	false	16	1	0	0	rxn01729 rxn01581 
seed.pwy49	Methionine Biosynthesis	false	65	3	0	0	rxn00141 rxn00126 rxn02028 rxn00566 rxn00950 rxn00953 rxn00566 rxn00740 rxn00649 rxn01304 rxn01301 rxn01300 rxn00952 rxn05957 rxn05183 rxn00126 
seed.pwy50	Methionine Degradation	false	70	1	0	0	rxn00141 rxn00953 rxn00566 rxn00011 rxn05183 rxn00126 
seed.pwy51	Methionine Salvage	false	18	0	0	0	rxn00143 rxn00806 
seed.pwy52	Threonine anaerobic catabolism gene cluster	false	11	1	0	0	
seed.pwy53	Threonine and Homoserine Biosynthesis	true	100	0	0	0	rxn01106 rxn00260 rxn01643 rxn00337 rxn01301 rxn01300 rxn01069 
seed.pwy54	Threonine degradation	false	20	1	0	0	rxn00599 
seed.pwy55	A Hypothetical Protein Related to Proline Metabolism	false	0	0	0	0	
seed.pwy56	Proline, 4-hydroxyproline uptake and utilization	false	50	1	0	0	rxn02360 rxn00260 rxn08291 rxn00183 rxn02373 rxn00179 rxn00196 rxn00467 rxn00162 rxn00162 rxn00162 rxn02359 rxn13782 
seed.pwy57	Proline Synthesis	false	33	0	0	0	rxn02373 rxn00179 
seed.pwy58	Lacto-N-Biose I and Galacto-N-Biose Metabolic Pathway	false	0	0	0	0	
seed.pwy59	Sugar utilization in Thermotoga	false	0	0	0	0	
seed.pwy60	Sugar utilization in Thermotogales	false	18	0	0	0	rxn00816 rxn00016 
seed.pwy61	(GlcNAc)2 Catabolic Operon	true	100	0	0	0	rxn00016 
seed.pwy62	Chitin and N-acetylglucosamine utilization	false	12	0	0	0	rxn00016 
seed.pwy63	N-Acetyl-Galactosamine and Galactosamine Utilization	false	0	0	0	0	
seed.pwy64	Acetyl-CoA pathway of CO2 fixation	false	0	0	0	0	
seed.pwy65	CO2 uptake, carboxysome	false	0	0	0	0	
seed.pwy66	Calvin-Benson cycle	false	56	0	0	0	rxn00786 rxn00786 rxn00781 rxn00781 rxn00782 rxn01100 rxn00777 rxn00777 rxn01116 rxn00785 rxn00785 rxn00785 rxn00747 
seed.pwy67	Carboxysome	false	0	0	0	0	
seed.pwy68	Photorespiration (oxidative C2 cycle)	false	60	0	0	0	rxn06600 rxn00006 rxn01241 rxn12822 rxn00187 rxn06377 rxn06377 rxn06377 rxn08655 rxn08655 rxn00333 rxn00333 rxn00010 rxn00324 rxn00330 rxn00330 rxn00692 
seed.pwy69	Dehydrogenase complexes	false	58	0	0	0	rxn00441 rxn00806 rxn00650 rxn01241 rxn01241 rxn01241 rxn01241 rxn01241 rxn00459 rxn00011 rxn00011 rxn00011 rxn00285 rxn00285 
seed.pwy70	Dihydroxyacetone kinases	false	26	0	0	0	rxn00615 rxn00777 rxn00777 rxn00747 
seed.pwy71	Entner-Doudoroff Pathway	false	37	0	0	0	rxn01106 rxn01106 rxn00506 rxn01122 rxn01102 rxn00459 rxn00216 rxn00781 rxn00779 rxn01100 rxn01106 rxn00148 
seed.pwy72	Glycolate, glyoxylate interconversions	false	72	0	0	0	rxn01053 rxn00979 rxn08655 rxn08655 rxn00333 rxn00333 rxn00324 rxn00330 
seed.pwy73	Glycolysis and Gluconeogenesis	false	57	0	0	0	rxn01106 rxn00459 rxn00786 rxn00786 rxn00786 rxn00216 rxn00781 rxn00782 rxn00779 rxn01100 rxn01106 rxn00551 rxn00551 rxn00148 rxn00747 
seed.pwy74	Glycolysis and Gluconeogenesis, including Archaeal enzymes	false	50	0	0	0	rxn01106 rxn01106 rxn00459 rxn00786 rxn00216 rxn00781 rxn01100 rxn01106 rxn00551 rxn00148 rxn00747 
seed.pwy75	Glyoxylate bypass	false	78	0	0	0	rxn00178 rxn00973 rxn00973 rxn00256 rxn00256 rxn00336 rxn00248 rxn00248 rxn00248 rxn00330 rxn00330 
seed.pwy76	Methylglyoxal Metabolism	false	57	0	0	0	rxn00506 rxn01053 rxn01053 rxn01274 
seed.pwy77	Pentose phosphate pathway	false	41	0	0	0	rxn00777 rxn00777 rxn00770 rxn01116 rxn00785 rxn00785 rxn00785 
seed.pwy78	Pyruvate:ferredoxin oxidoreductase	false	0	0	0	0	
seed.pwy79	Pyruvate Alanine Serine Interconversions	false	50	0	0	0	rxn00278 rxn00283 rxn00283 rxn00283 rxn00806 rxn08291 rxn00656 rxn00904 
seed.pwy80	Pyruvate metabolism I: anaplerotic reactions, PEP	false	58	1	0	0	rxn00533 rxn00159 rxn00161 rxn00162 rxn00162 rxn00162 rxn00162 rxn00162 rxn00162 rxn00247 rxn00251 rxn00251 rxn00148 
seed.pwy81	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	false	35	0	0	0	rxn00175 rxn00506 rxn01241 rxn00011 rxn00011 rxn00011 
seed.pwy82	TCA Cycle	false	74	0	0	0	rxn00441 rxn00973 rxn00973 rxn00973 rxn00973 rxn00257 rxn00257 rxn00256 rxn01241 rxn01241 rxn01241 rxn00799 rxn00799 rxn00799 rxn00799 rxn00505 rxn00505 rxn00505 rxn00199 rxn00505 rxn00505 rxn00505 rxn00248 rxn01241 rxn00248 rxn00285 rxn00285 rxn00306 rxn00306 
seed.pwy83	Beta-Glucoside Metabolism	false	0	0	0	0	
seed.pwy84	Fructooligosaccharides(FOS) and Raffinose Utilization	false	55	1	0	0	rxn00817 rxn05147 rxn05147 rxn05147 
seed.pwy85	Lactose and Galactose Uptake and Utilization	false	21	0	0	0	rxn00816 rxn00816 rxn00816 rxn05162 
seed.pwy86	Maltose and Maltodextrin Utilization	false	15	0	0	0	rxn05170 rxn05170 rxn05147 
seed.pwy87	Melibiose Utilization	false	50	0	0	0	rxn00817 
seed.pwy88	Sucrose Metabolism	false	36	0	0	0	rxn00547 rxn00704 rxn00211 rxn00213 
seed.pwy89	Sucrose utilization	false	20	0	0	0	rxn00547 
seed.pwy90	Sucrose utilization Shewanella	false	50	0	0	0	rxn00547 
seed.pwy91	Trehalose Biosynthesis	false	0	0	0	0	
seed.pwy92	Trehalose Uptake and Utilization	false	0	0	0	0	
seed.pwy93	Acetoin, butanediol metabolism	false	50	0	0	0	rxn01685 rxn00011 rxn00011 rxn00011 rxn00011 rxn00011 rxn00011 rxn00011 rxn01241 
seed.pwy94	Acetone Butanol Ethanol Synthesis	false	30	0	0	0	rxn00178 rxn00543 rxn00868 
seed.pwy95	Acetyl-CoA fermentation to Butyrate	false	46	0	0	0	rxn01451 rxn02345 rxn00178 rxn00868 rxn00868 rxn02167 
seed.pwy96	Butanol Biosynthesis	false	37	0	0	0	rxn00178 rxn00868 rxn02167 
seed.pwy97	Fermentations: Lactate	false	8	0	0	0	rxn00543 
seed.pwy98	Fermentations: Mixed acid	false	30	0	0	0	rxn00543 rxn00251 rxn00251 rxn00148 
seed.pwy99	CBSS-83333.1.peg.4037	false	50	0	0	0	rxn00799 
seed.pwy100	D-Galacturonate Utilization	false	11	0	0	0	rxn01122 
seed.pwy101	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	false	0	0	0	0	
seed.pwy102	D-Tagatose and Galactitol Utilization	false	0	0	0	0	
seed.pwy103	D-galactarate, D-glucarate and D-glycerate catabolism	false	22	0	0	0	rxn03887 rxn01102 
seed.pwy104	D-galactonate catabolism	false	25	0	0	0	rxn02173 
seed.pwy105	D-gluconate and ketogluconates metabolism	false	0	0	0	0	
seed.pwy106	D-ribose utilization	false	50	1	0	0	rxn00777 rxn00777 rxn05160 
seed.pwy107	Deoxyribose and Deoxynucleoside Catabolism	false	28	0	0	0	rxn01366 rxn01146 
seed.pwy108	Fructose utilization	false	20	0	0	0	rxn00547 
seed.pwy109	Hexose Phosphate Uptake System	false	0	1	0	0	
seed.pwy110	L-Arabinose utilization	false	50	4	0	0	rxn00196 rxn01289 rxn05173 rxn01828 
seed.pwy111	L-ascorbate utilization (and related gene clusters)	false	0	0	0	0	
seed.pwy112	L-fucose utilization	false	20	0	0	0	rxn01053 
seed.pwy113	L-rhamnose utilization	false	18	0	0	0	rxn01053 rxn01053 
seed.pwy114	Lactose utilization	false	50	0	0	0	rxn00816 
seed.pwy115	Mannose Metabolism	false	22	0	0	0	rxn00975 rxn01329 
seed.pwy116	Xylose utilization	false	16	0	0	0	rxn00196 rxn05167 
seed.pwy117	Formaldehyde assimilation: Ribulose monophosphate pathway	false	26	0	0	0	rxn00786 rxn00786 rxn00786 rxn00555 
seed.pwy118	Methanogenesis	false	0	0	0	0	
seed.pwy119	One-carbon metabolism by tetrahydropterines	false	30	0	0	0	rxn00690 rxn00907 rxn00907 
seed.pwy120	Serine-glyoxylate cycle	false	61	0	0	0	rxn00178 rxn00973 rxn00256 rxn00459 rxn00690 rxn00799 rxn00799 rxn01011 rxn00336 rxn00248 rxn00330 rxn00330 rxn00907 rxn02889 rxn02889 rxn00907 rxn00602 rxn00247 rxn00251 rxn00251 rxn00248 rxn00692 rxn00285 rxn00285 
seed.pwy121	Alpha-acetolactate operon	false	50	0	0	0	rxn00011 
seed.pwy122	Citrate Metabolism, Transport, and Regulation	false	28	2	0	0	
seed.pwy123	Glycerate metabolism	false	44	0	0	0	rxn01102 rxn00010 rxn00324 rxn00148 
seed.pwy124	Glyoxylate Synthesis	true	100	0	0	0	rxn00973 rxn00973 rxn00256 rxn00256 rxn00336 
seed.pwy125	Isobutyryl-CoA to Propionyl-CoA Module	true	87	0	0	0	rxn03433 rxn00178 rxn01924 rxn00868 rxn01451 rxn02949 rxn00501 
seed.pwy126	Lactate utilization	false	0	0	0	0	
seed.pwy127	Malonate decarboxylase	false	33	2	0	0	rxn12206 
seed.pwy128	Methylcitrate cycle	false	55	0	0	0	rxn00973 rxn00175 rxn00973 rxn00289 rxn00669 
seed.pwy129	Propionate-CoA to Succinate Module	false	62	0	0	0	rxn00973 rxn00973 rxn00973 rxn00289 rxn00669 
seed.pwy130	Propionyl-CoA to Succinyl-CoA Module	false	50	0	0	0	rxn00672 rxn00672 rxn00602 
seed.pwy131	Tricarballylate Utilization	true	100	0	0	0	rxn12500 rxn12500 
seed.pwy132	Alpha-Amylase locus in Streptocococcus	false	0	0	0	0	
seed.pwy133	Glycogen metabolism	false	16	1	0	0	
seed.pwy134	Di-Inositol-Phosphate biosynthesis	false	50	0	0	0	rxn00881 
seed.pwy135	Ethanolamine utilization	false	0	0	0	0	
seed.pwy136	Glycerol and Glycerol-3-phosphate Uptake and Utilization	false	47	0	0	0	rxn00616 rxn00616 rxn00616 rxn00615 rxn05158 rxn05158 rxn05158 rxn00611 
seed.pwy137	Glycerol fermenation to 1,3-propanediol	false	0	0	0	0	
seed.pwy138	Hexitol degradation	false	42	0	0	0	rxn00786 rxn00786 rxn00786 
seed.pwy139	Inositol catabolism	false	27	0	0	0	rxn00747 rxn00501 rxn00501 
seed.pwy140	Mannitol Utilization	false	25	0	0	0	rxn00547 rxn02005 
seed.pwy141	Propanediol utilization	false	0	0	0	0	
seed.pwy142	Ribitol, Xylitol, Arabitol, Mannitol and Sorbitol utilization	false	11	0	0	0	rxn00547 
seed.pwy143	Two cell division clusters relating to chromosome partitioning	false	40	0	0	0	rxn13784 rxn13783 
seed.pwy144	Macromolecular synthesis operon	true	80	0	0	0	rxn00414 rxn00414 rxn13783 rxn13784 
seed.pwy145	Cell envelope-associated LytR-CpsA-Psr transcriptional attenuators	false	50	0	0	0	rxn01000 
