id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send
q898q9	3.a.10.1.7	sodium		rxn05622,rxn34391,rxn34513	gnl|tc-db|q898q9|3.a.10.1.7	51.744	7.22e-148	474	98	STY4_bin_1_NODE_2_length_187527_cov_473.197	76285	74252
q8dqh7	3.a.1.4.10	branched chain amino acid		rxn05179,rxn08745	gnl|tc-db|q8dqh7|3.a.1.4.10	52.321	1.31e-72	238	100	STY3_bin_1_NODE_83_length_34728_cov_147.61	903	1613
q8dqh7	3.a.1.4.10	branched chain amino acid		rxn05161,rxn08784	gnl|tc-db|q8dqh7|3.a.1.4.10	52.321	1.31e-72	238	100	STY3_bin_1_NODE_83_length_34728_cov_147.61	903	1613
q8dqh7	3.a.1.4.10	branched chain amino acid		rxn05168,rxn09373	gnl|tc-db|q8dqh7|3.a.1.4.10	52.321	1.31e-72	238	100	STY3_bin_1_NODE_83_length_34728_cov_147.61	903	1613
q8dqh7	3.a.1.4.10	branched chain amino acid		rxn05169,rxn09301,rxn34122	gnl|tc-db|q8dqh7|3.a.1.4.10	52.321	1.31e-72	238	100	STY3_bin_1_NODE_83_length_34728_cov_147.61	903	1613
q8dqh8	3.a.1.4.10	branched chain amino acid		rxn05179,rxn08745	gnl|tc-db|q8dqh8|3.a.1.4.10	45.349	1.51e-60	204	99	STY2_bin_2_NODE_17_length_65616_cov_40.1088	114	863
q8dqh8	3.a.1.4.10	branched chain amino acid		rxn05161,rxn08784	gnl|tc-db|q8dqh8|3.a.1.4.10	45.349	1.51e-60	204	99	STY2_bin_2_NODE_17_length_65616_cov_40.1088	114	863
q8dqh8	3.a.1.4.10	branched chain amino acid		rxn05168,rxn09373	gnl|tc-db|q8dqh8|3.a.1.4.10	45.349	1.51e-60	204	99	STY2_bin_2_NODE_17_length_65616_cov_40.1088	114	863
q8dqh8	3.a.1.4.10	branched chain amino acid		rxn05169,rxn09301,rxn34122	gnl|tc-db|q8dqh8|3.a.1.4.10	45.349	1.51e-60	204	99	STY2_bin_2_NODE_17_length_65616_cov_40.1088	114	863
q8dqh9	3.a.1.4.10	branched chain amino acid		rxn05179,rxn08745	gnl|tc-db|q8dqh9|3.a.1.4.10	28.772	5.86e-16	77.0	80	STY4_bin_1_NODE_5_length_111668_cov_444.387	57580	58425
q8dqh9	3.a.1.4.10	branched chain amino acid		rxn05161,rxn08784	gnl|tc-db|q8dqh9|3.a.1.4.10	28.772	5.86e-16	77.0	80	STY4_bin_1_NODE_5_length_111668_cov_444.387	57580	58425
q8dqh9	3.a.1.4.10	branched chain amino acid		rxn05168,rxn09373	gnl|tc-db|q8dqh9|3.a.1.4.10	28.772	5.86e-16	77.0	80	STY4_bin_1_NODE_5_length_111668_cov_444.387	57580	58425
q8dqh9	3.a.1.4.10	branched chain amino acid		rxn05169,rxn09301,rxn34122	gnl|tc-db|q8dqh9|3.a.1.4.10	28.772	5.86e-16	77.0	80	STY4_bin_1_NODE_5_length_111668_cov_444.387	57580	58425
q8dqi0	3.a.1.4.10	branched chain amino acid		rxn05179,rxn08745	gnl|tc-db|q8dqi0|3.a.1.4.10	30.928	2.27e-25	104	99	STY3_bin_1_NODE_78_length_35660_cov_136.564	3619	2747
q8dqi0	3.a.1.4.10	branched chain amino acid		rxn05161,rxn08784	gnl|tc-db|q8dqi0|3.a.1.4.10	30.928	2.27e-25	104	99	STY3_bin_1_NODE_78_length_35660_cov_136.564	3619	2747
q8dqi0	3.a.1.4.10	branched chain amino acid		rxn05168,rxn09373	gnl|tc-db|q8dqi0|3.a.1.4.10	30.928	2.27e-25	104	99	STY3_bin_1_NODE_78_length_35660_cov_136.564	3619	2747
q8dqi0	3.a.1.4.10	branched chain amino acid		rxn05169,rxn09301,rxn34122	gnl|tc-db|q8dqi0|3.a.1.4.10	30.928	2.27e-25	104	99	STY3_bin_1_NODE_78_length_35660_cov_136.564	3619	2747
q8dqi1	3.a.1.4.10	branched chain amino acid		rxn05179,rxn08745	gnl|tc-db|q8dqi1|3.a.1.4.10	25.450	9.91e-21	92.8	91	STY3_bin_1_NODE_84_length_34055_cov_126.5	20157	21302
q8dqi1	3.a.1.4.10	branched chain amino acid		rxn05161,rxn08784	gnl|tc-db|q8dqi1|3.a.1.4.10	25.450	9.91e-21	92.8	91	STY3_bin_1_NODE_84_length_34055_cov_126.5	20157	21302
q8dqi1	3.a.1.4.10	branched chain amino acid		rxn05168,rxn09373	gnl|tc-db|q8dqi1|3.a.1.4.10	25.450	9.91e-21	92.8	91	STY3_bin_1_NODE_84_length_34055_cov_126.5	20157	21302
q8dqi1	3.a.1.4.10	branched chain amino acid		rxn05169,rxn09301,rxn34122	gnl|tc-db|q8dqi1|3.a.1.4.10	25.450	9.91e-21	92.8	91	STY3_bin_1_NODE_84_length_34055_cov_126.5	20157	21302
q8dt26	3.a.1.1.27	maltodextrin		rxn11140	gnl|tc-db|q8dt26|3.a.1.1.27	26.619	7.26e-29	114	99	STY2_bin_2_NODE_4150_length_5820_cov_35.7844	2754	3569
q8dt26	3.a.1.1.27	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|tc-db|q8dt26|3.a.1.1.27	26.619	7.26e-29	114	99	STY2_bin_2_NODE_4150_length_5820_cov_35.7844	2754	3569
q8eii1	2.a.25.1.4	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|tc-db|q8eii1|2.a.25.1.4	38.554	1.49e-58	206	87	STY3_bin_1_NODE_632_length_11389_cov_130.119	7277	6066
q8eii1	2.a.25.1.4	sodium		rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|tc-db|q8eii1|2.a.25.1.4	38.554	1.49e-58	206	87	STY3_bin_1_NODE_632_length_11389_cov_130.119	7277	6066
q8f4z1	3.d.10.1.2	succinate	EX_cpd00036_e0,EX_cpd00036_e0	rxn10138	gnl|tc-db|q8f4z1|3.d.10.1.2	25.888	3.61e-41	159	89	STY1_bin_1_NODE_183_length_24161_cov_21.0838	1846	3483
q8fa78	2.a.56.1.8	c4-dicarboxylate		rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|tc-db|q8fa78|2.a.56.1.8	28.740	2.21e-29	115	94	STY1_bin_1_NODE_13_length_102798_cov_19.4395	77360	78115
q8fa78	2.a.56.1.8	c4-dicarboxylate		rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|tc-db|q8fa78|2.a.56.1.8	28.740	2.21e-29	115	94	STY1_bin_1_NODE_13_length_102798_cov_19.4395	77360	78115
q8fa78	2.a.56.1.8	c4-dicarboxylate		rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|tc-db|q8fa78|2.a.56.1.8	28.740	2.21e-29	115	94	STY1_bin_1_NODE_13_length_102798_cov_19.4395	77360	78115
q8fa78	2.a.56.1.8	c4-dicarboxylate		rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|tc-db|q8fa78|2.a.56.1.8	28.740	2.21e-29	115	94	STY1_bin_1_NODE_13_length_102798_cov_19.4395	77360	78115
q8fc73	4.a.2.1.9	fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn10175	gnl|tc-db|q8fc73|4.a.2.1.9	24.348	1.00	26.6	86	STY2_bin_2_NODE_110_length_31524_cov_34.1629	28107	27763
q8fhc1	2.a.49.5.3	chloride		rxn08233,rxn30474	gnl|tc-db|q8fhc1|2.a.49.5.3	27.492	6.88e-04	40.0	77	STY1_bin_1_NODE_68_length_43412_cov_18.0347	24197	25168
q8k8k8	3.a.1.24.3	methionine	EX_cpd00060_e0,EX_cpd00017_e0,EX_cpd11576_e0	rxn05219,rxn08909,rxn11151	gnl|tc-db|q8k8k8|3.a.1.24.3	31.786	1.53e-42	156	79	STY2_bin_2_NODE_277_length_19354_cov_43.0234	6567	5764
q8kaa0	3.d.10.1.5	succinate	EX_cpd00036_e0,EX_cpd00036_e0	rxn10138	gnl|tc-db|q8kaa0|3.d.10.1.5	28.288	2.63e-46	175	87	STY3_bin_1_NODE_1591_length_7980_cov_145.292	1861	3390
q8nsn2	3.a.1.24.4	methionine	EX_cpd00060_e0,EX_cpd00017_e0,EX_cpd11576_e0	rxn05219,rxn08909,rxn11151	gnl|tc-db|q8nsn2|3.a.1.24.4	33.910	2.73e-49	176	75	STY2_bin_2_NODE_279_length_19293_cov_28.7999	878	33
q8pyz7	3.a.10.2.4	pyrophosphate		rxn05635,rxn30297,rxn11268	gnl|tc-db|q8pyz7|3.a.10.2.4	46.494	4.61e-137	442	94	STY4_bin_1_NODE_2_length_187527_cov_473.197	76186	74252
q8pyz8	3.a.10.1.14	pyrophosphate		rxn05635,rxn30297,rxn11268	gnl|tc-db|q8pyz8|3.a.10.1.14	50.222	1.50e-142	458	98	STY4_bin_1_NODE_2_length_187527_cov_473.197	76240	74252
q8pyz8	3.a.10.1.14	sodium		rxn05622,rxn34391,rxn34513	gnl|tc-db|q8pyz8|3.a.10.1.14	50.222	1.50e-142	458	98	STY4_bin_1_NODE_2_length_187527_cov_473.197	76240	74252
q8tpa6	2.a.19.5.4	calcium		rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|tc-db|q8tpa6|2.a.19.5.4	28.333	5.06e-27	110	84	STY4_bin_1_NODE_17_length_74164_cov_478.465	66787	67554
q8tpa6	2.a.19.5.4	sodium		rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|tc-db|q8tpa6|2.a.19.5.4	28.333	5.06e-27	110	84	STY4_bin_1_NODE_17_length_74164_cov_478.465	66787	67554
q8u4s5	3.a.1.12.9	betaine	EX_cpd08306_e0	rxn05181,rxn08637,rxn11216	gnl|tc-db|q8u4s5|3.a.1.12.9	25.070	4.49e-15	76.3	75	STY1_bin_1_NODE_376_length_16151_cov_28.1383	8798	9844
q8u4s5	3.a.1.12.9	glycine	EX_cpd00033_e0	rxn10862,rxn12799,rxn34108,rxn34109	gnl|tc-db|q8u4s5|3.a.1.12.9	25.070	4.49e-15	76.3	75	STY1_bin_1_NODE_376_length_16151_cov_28.1383	8798	9844
q8yrv8	3.a.1.16.4	nitrate		rxn05171	gnl|tc-db|q8yrv8|3.a.1.16.4	40.870	1.68e-45	161	86	STY2_bin_2_NODE_277_length_19354_cov_43.0234	6567	5887
q8ysa2	3.a.1.3.17	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|tc-db|q8ysa2|3.a.1.3.17	27.680	9.38e-54	194	98	STY1_bin_1_NODE_824_length_11024_cov_18.7456	8265	6754
q8zkr9	2.a.56.1.5	c4-dicarboxylate		rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|tc-db|q8zkr9|2.a.56.1.5	21.711	1.31e-05	42.7	87	STY4_bin_1_NODE_22_length_67542_cov_591.459	6984	6538
q8zkr9	2.a.56.1.5	c4-dicarboxylate		rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|tc-db|q8zkr9|2.a.56.1.5	21.711	1.31e-05	42.7	87	STY4_bin_1_NODE_22_length_67542_cov_591.459	6984	6538
q8zkr9	2.a.56.1.5	c4-dicarboxylate		rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|tc-db|q8zkr9|2.a.56.1.5	21.711	1.31e-05	42.7	87	STY4_bin_1_NODE_22_length_67542_cov_591.459	6984	6538
q8zkr9	2.a.56.1.5	c4-dicarboxylate		rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|tc-db|q8zkr9|2.a.56.1.5	21.711	1.31e-05	42.7	87	STY4_bin_1_NODE_22_length_67542_cov_591.459	6984	6538
q8zks0	2.a.56.1.5	c4-dicarboxylate		rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|tc-db|q8zks0|2.a.56.1.5	36.181	3.01e-45	167	91	STY1_bin_1_NODE_376_length_16151_cov_28.1383	6926	5739
q8zks0	2.a.56.1.5	c4-dicarboxylate		rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|tc-db|q8zks0|2.a.56.1.5	36.181	3.01e-45	167	91	STY1_bin_1_NODE_376_length_16151_cov_28.1383	6926	5739
q8zks0	2.a.56.1.5	c4-dicarboxylate		rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|tc-db|q8zks0|2.a.56.1.5	36.181	3.01e-45	167	91	STY1_bin_1_NODE_376_length_16151_cov_28.1383	6926	5739
q8zks0	2.a.56.1.5	c4-dicarboxylate		rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|tc-db|q8zks0|2.a.56.1.5	36.181	3.01e-45	167	91	STY1_bin_1_NODE_376_length_16151_cov_28.1383	6926	5739
q8znj9	3.a.1.5.24	nickel		rxn05174,rxn08989,rxn08993	gnl|tc-db|q8znj9|3.a.1.5.24	60.714	7.12e-124	390	99	STY4_bin_1_NODE_67_length_45416_cov_442.926	3500	2493
q92ll2	3.a.1.15.9	iron		rxn05555,rxn08472	gnl|tc-db|q92ll2|3.a.1.15.9	42.276	1.97e-46	165	86	STY4_bin_1_NODE_8_length_104303_cov_519.895	28008	28745
q92ll3	3.a.1.15.9	iron		rxn05555,rxn08472	gnl|tc-db|q92ll3|3.a.1.15.9	37.918	1.70e-36	136	93	STY4_bin_1_NODE_8_length_104303_cov_519.895	27993	28799
q92ll4	3.a.1.15.9	iron		rxn05555,rxn08472	gnl|tc-db|q92ll4|3.a.1.15.9	31.557	1.16e-24	102	75	STY4_bin_1_NODE_49_length_51601_cov_492.665	33263	32538
q92ll5	3.a.1.15.9	iron		rxn05555,rxn08472	gnl|tc-db|q92ll5|3.a.1.15.9	33.704	3.58e-44	159	89	STY3_bin_1_NODE_50_length_43847_cov_140.333	40705	39896
q92n35	3.a.1.12.7	betaine	EX_cpd08306_e0	rxn05181,rxn08637,rxn11216	gnl|tc-db|q92n35|3.a.1.12.7	33.333	7.87e-27	110	80	STY4_bin_1_NODE_135_length_33339_cov_504.08	30509	31345
q92n35	3.a.1.12.7	glycine	EX_cpd00033_e0	rxn10862,rxn12799,rxn34108,rxn34109	gnl|tc-db|q92n35|3.a.1.12.7	33.333	7.87e-27	110	80	STY4_bin_1_NODE_135_length_33339_cov_504.08	30509	31345
q97jb8	3.a.1.23.2	cobalt		rxn05166,rxn08239	gnl|tc-db|q97jb8|3.a.1.23.2	31.008	9.18e-35	131	91	STY2_bin_2_NODE_356_length_17223_cov_33.2137	17220	16483
q97pg9	3.a.1.15.14	manganese		rxn05149	gnl|tc-db|q97pg9|3.a.1.15.14	39.565	2.76e-40	145	95	STY2_bin_2_NODE_250_length_20551_cov_31.6072	2363	3052
q97q42	3.a.1.11.7	putrescine		rxn05163,rxn09213,rxn11263	gnl|tc-db|q97q42|3.a.1.11.7	38.592	1.93e-72	244	90	STY4_bin_1_NODE_252_length_25040_cov_564.091	6602	5544
q97q42	3.a.1.11.7	spermidine		rxn05175,rxn09263,rxn11262	gnl|tc-db|q97q42|3.a.1.11.7	38.592	1.93e-72	244	90	STY4_bin_1_NODE_252_length_25040_cov_564.091	6602	5544
q97q43	3.a.1.11.7	putrescine		rxn05163,rxn09213,rxn11263	gnl|tc-db|q97q43|3.a.1.11.7	33.935	1.12e-40	148	93	STY2_bin_2_NODE_179_length_24895_cov_31.0939	16566	17387
q97q43	3.a.1.11.7	spermidine		rxn05175,rxn09263,rxn11262	gnl|tc-db|q97q43|3.a.1.11.7	33.935	1.12e-40	148	93	STY2_bin_2_NODE_179_length_24895_cov_31.0939	16566	17387
q97q44	3.a.1.11.7	putrescine		rxn05163,rxn09213,rxn11263	gnl|tc-db|q97q44|3.a.1.11.7	27.869	4.40e-33	125	93	STY3_bin_1_NODE_118_length_27741_cov_141.156	20398	21129
q97q44	3.a.1.11.7	spermidine		rxn05175,rxn09263,rxn11262	gnl|tc-db|q97q44|3.a.1.11.7	27.869	4.40e-33	125	93	STY3_bin_1_NODE_118_length_27741_cov_141.156	20398	21129
q97q45	3.a.1.11.7	putrescine		rxn05163,rxn09213,rxn11263	gnl|tc-db|q97q45|3.a.1.11.7	29.275	5.37e-46	166	94	STY1_bin_1_NODE_21_length_76331_cov_22.1833	9528	8503
q97q45	3.a.1.11.7	spermidine		rxn05175,rxn09263,rxn11262	gnl|tc-db|q97q45|3.a.1.11.7	29.275	5.37e-46	166	94	STY1_bin_1_NODE_21_length_76331_cov_22.1833	9528	8503
q97uf3	3.a.1.1.14	arabinose	EX_cpd00224_e0,EX_cpd00185_e0	rxn05173,rxn08139,rxn11063	gnl|tc-db|q97uf3|3.a.1.1.14	24.790	2.17e-06	47.4	79	STY4_bin_1_NODE_351_length_20317_cov_441.128	9056	8376
q97uf3	3.a.1.1.14	arabinose	EX_cpd00224_e0,EX_cpd00185_e0	rxn10822	gnl|tc-db|q97uf3|3.a.1.1.14	24.790	2.17e-06	47.4	79	STY4_bin_1_NODE_351_length_20317_cov_441.128	9056	8376
q97ug3	3.a.1.5.8	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|tc-db|q97ug3|3.a.1.5.8	24.653	6.97e-08	52.4	86	STY4_bin_1_NODE_2_length_187527_cov_473.197	39925	39107
q97ug4	3.a.1.5.8	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|tc-db|q97ug4|3.a.1.5.8	26.727	9.42e-17	79.3	98	STY3_bin_1_NODE_1760_length_7672_cov_141.094	3663	4619
q97ug5	3.a.1.5.8	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|tc-db|q97ug5|3.a.1.5.8	34.671	1.29e-110	363	98	STY1_bin_1_NODE_147_length_28361_cov_21.786	2595	775
q97uy8	3.a.1.1.13	glucose	EX_cpd00027_e0,EX_cpd00079_e0	rxn05147,rxn08606	gnl|tc-db|q97uy8|3.a.1.1.13	40.129	1.67e-64	220	86	STY3_bin_1_NODE_118_length_27741_cov_141.156	21162	22064
q97uy9	3.a.1.1.13	glucose	EX_cpd00027_e0,EX_cpd00079_e0	rxn05147,rxn08606	gnl|tc-db|q97uy9|3.a.1.1.13	26.354	7.23e-21	90.9	96	STY2_bin_2_NODE_4150_length_5820_cov_35.7844	2757	3551
q97uz0	3.a.1.1.13	glucose	EX_cpd00027_e0,EX_cpd00079_e0	rxn05147,rxn08606	gnl|tc-db|q97uz0|3.a.1.1.13	27.559	2.21e-15	74.7	87	STY1_bin_1_NODE_126_length_30494_cov_23.2643	11927	11178
q97zc2	3.a.1.1.15	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|tc-db|q97zc2|3.a.1.1.15	27.004	8.42e-13	66.6	82	STY2_bin_2_NODE_112_length_31501_cov_43.1383	11889	11185
q9a197	3.a.1.14.14	ferrichrome		rxn05188,rxn08493	gnl|tc-db|q9a197|3.a.1.14.14	30.213	3.23e-29	114	90	STY1_bin_1_NODE_161_length_26556_cov_35.6779	19536	20204
q9ces4	3.a.1.3.25	glutamine	EX_cpd00053_e0	rxn05155,rxn08624,rxn11101	gnl|tc-db|q9ces4|3.a.1.3.25	52.500	2.93e-79	258	97	STY2_bin_2_NODE_279_length_19293_cov_28.7999	755	36
q9hmc9	2.a.47.4.2	arsenite		rxn05507	gnl|tc-db|q9hmc9|2.a.47.4.2	29.244	9.95e-51	188	92	STY3_bin_1_NODE_78_length_35660_cov_136.564	26414	24660
q9hq19	3.a.1.14.9	iron		rxn05555,rxn08472	gnl|tc-db|q9hq19|3.a.1.14.9	32.414	7.56e-20	89.7	75	STY1_bin_1_NODE_161_length_26556_cov_35.6779	18664	19518
q9ht70	3.a.1.24.5	methionine	EX_cpd00060_e0,EX_cpd00017_e0,EX_cpd11576_e0	rxn05219,rxn08909,rxn11151	gnl|tc-db|q9ht70|3.a.1.24.5	34.783	1.13e-44	162	81	STY2_bin_2_NODE_277_length_19354_cov_43.0234	6567	5758
q9hu29	3.a.1.3.23	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|tc-db|q9hu29|3.a.1.3.23	48.000	6.35e-49	169	76	STY1_bin_1_NODE_824_length_11024_cov_18.7456	6609	6085
q9hu29	3.a.1.3.23	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|tc-db|q9hu29|3.a.1.3.23	48.000	6.35e-49	169	76	STY1_bin_1_NODE_824_length_11024_cov_18.7456	6609	6085
q9hu29	3.a.1.3.23	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|tc-db|q9hu29|3.a.1.3.23	48.000	6.35e-49	169	76	STY1_bin_1_NODE_824_length_11024_cov_18.7456	6609	6085
q9hu29	3.a.1.3.23	ornithine	EX_cpd00064_e0	rxn05156,rxn09046,rxn27636	gnl|tc-db|q9hu29|3.a.1.3.23	48.000	6.35e-49	169	76	STY1_bin_1_NODE_824_length_11024_cov_18.7456	6609	6085
q9hu31	3.a.1.3.23	arginine	EX_cpd00051_e0	rxn05154,rxn08151,rxn11236	gnl|tc-db|q9hu31|3.a.1.3.23	48.485	3.55e-63	211	90	STY3_bin_1_NODE_479_length_12788_cov_136.755	4587	5279
q9hu31	3.a.1.3.23	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|tc-db|q9hu31|3.a.1.3.23	48.485	3.55e-63	211	90	STY3_bin_1_NODE_479_length_12788_cov_136.755	4587	5279
q9hu31	3.a.1.3.23	lysine	EX_cpd00039_e0	rxn05151,rxn08853	gnl|tc-db|q9hu31|3.a.1.3.23	48.485	3.55e-63	211	90	STY3_bin_1_NODE_479_length_12788_cov_136.755	4587	5279
q9hu31	3.a.1.3.23	ornithine	EX_cpd00064_e0	rxn05156,rxn09046,rxn27636	gnl|tc-db|q9hu31|3.a.1.3.23	48.485	3.55e-63	211	90	STY3_bin_1_NODE_479_length_12788_cov_136.755	4587	5279
q9hxd4	2.a.1.8.17	nitrite		rxn05625,rxn05626,rxn08998,rxn29093	gnl|tc-db|q9hxd4|2.a.1.8.17	62.031	8.24e-126	401	97	STY2_bin_2_NODE_1255_length_9531_cov_95.1129	8141	6789
q9klq7	3.a.1.20.2	iron		rxn05555,rxn08472	gnl|tc-db|q9klq7|3.a.1.20.2	26.460	3.98e-14	72.0	82	STY4_bin_1_NODE_177_length_30030_cov_539.334	26351	25509
q9kr64	2.a.56.1.6	c4-dicarboxylate		rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|tc-db|q9kr64|2.a.56.1.6	32.143	2.17e-41	152	87	STY4_bin_1_NODE_9_length_100063_cov_443.882	25539	24706
q9kr64	2.a.56.1.6	c4-dicarboxylate		rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|tc-db|q9kr64|2.a.56.1.6	32.143	2.17e-41	152	87	STY4_bin_1_NODE_9_length_100063_cov_443.882	25539	24706
q9kr64	2.a.56.1.6	c4-dicarboxylate		rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|tc-db|q9kr64|2.a.56.1.6	32.143	2.17e-41	152	87	STY4_bin_1_NODE_9_length_100063_cov_443.882	25539	24706
q9kr64	2.a.56.1.6	c4-dicarboxylate		rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|tc-db|q9kr64|2.a.56.1.6	32.143	2.17e-41	152	87	STY4_bin_1_NODE_9_length_100063_cov_443.882	25539	24706
q9kz08	3.a.1.1.44	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|tc-db|q9kz08|3.a.1.1.44	28.467	7.42e-37	137	90	STY2_bin_2_NODE_4150_length_5820_cov_35.7844	2757	3569
q9rk09	3.a.1.14.13	iron		rxn05555,rxn08472	gnl|tc-db|q9rk09|3.a.1.14.13	25.597	1.91e-06	48.1	79	STY2_bin_2_NODE_558_length_13567_cov_39.6624	6100	6978
q9rk11	3.a.1.14.13	iron		rxn05555,rxn08472	gnl|tc-db|q9rk11|3.a.1.14.13	34.513	8.37e-18	81.6	81	STY4_bin_1_NODE_17_length_74164_cov_478.465	55125	54457
q9s213	3.a.1.14.22	iron		rxn05555,rxn08472	gnl|tc-db|q9s213|3.a.1.14.22	29.773	5.22e-17	80.9	87	STY1_bin_1_NODE_161_length_26556_cov_35.6779	18595	19521
q9s215	3.a.1.14.22	iron		rxn05555,rxn08472	gnl|tc-db|q9s215|3.a.1.14.22	31.579	6.04e-25	103	78	STY1_bin_1_NODE_24_length_74968_cov_22.6092	51291	50617
q9s409	3.a.1.22.1	cobalt		rxn05166,rxn08239	gnl|tc-db|q9s409|3.a.1.22.1	35.096	1.02e-19	85.1	98	STY4_bin_1_NODE_522_length_16192_cov_640.793	7769	7170
q9s5y1	3.a.1.1.22	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|tc-db|q9s5y1|3.a.1.1.22	22.192	5.22e-06	46.6	86	STY2_bin_2_NODE_4150_length_5820_cov_35.7844	635	1696
q9wyq2	3.a.1.1.38	glycerol-3-phosphate		rxn05158,rxn08641	gnl|tc-db|q9wyq2|3.a.1.1.38	45.198	5.07e-93	302	99	STY2_bin_2_NODE_4150_length_5820_cov_35.7844	3572	4612
q9x051	3.a.1.2.19	ribose	EX_cpd01981_e0	rxn05160,rxn05644,rxn09227	gnl|tc-db|q9x051|3.a.1.2.19	43.461	1.51e-106	348	95	STY2_bin_2_NODE_26_length_56691_cov_33.0094	20949	19492
q9x0h4	2.a.38.1.4	potassium		rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|tc-db|q9x0h4|2.a.38.1.4	28.894	9.17e-40	152	85	STY2_bin_2_NODE_1126_length_9912_cov_37.2441	4198	5496
q9x4a5	2.a.15.1.11	betaine	EX_cpd08306_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|tc-db|q9x4a5|2.a.15.1.11	40.241	2.09e-100	330	92	STY2_bin_2_NODE_114_length_31341_cov_35.7581	13277	11793
q9x4a5	2.a.15.1.11	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|tc-db|q9x4a5|2.a.15.1.11	40.241	2.09e-100	330	92	STY2_bin_2_NODE_114_length_31341_cov_35.7581	13277	11793
q9x664	3.a.1.14.7	ferrichrome		rxn05188,rxn08493	gnl|tc-db|q9x664|3.a.1.14.7	27.925	5.36e-17	80.5	75	STY2_bin_2_NODE_558_length_13567_cov_39.6624	6142	6933
q9x665	3.a.1.14.7	ferrichrome		rxn05188,rxn08493	gnl|tc-db|q9x665|3.a.1.14.7	32.589	3.38e-31	120	87	STY1_bin_1_NODE_24_length_74968_cov_22.6092	51279	50617
q9xcr9	3.a.1.15.7	iron		rxn05555,rxn08472	gnl|tc-db|q9xcr9|3.a.1.15.7	41.975	2.27e-38	141	85	STY4_bin_1_NODE_8_length_104303_cov_519.895	28008	28736
